"CellID","seurat_cluster.projected"
"s_008um_00549_00204-1","0"
"s_008um_00524_00140-1","0"
"s_008um_00636_00278-1","0"
"s_008um_00585_00230-1","0"
"s_008um_00526_00220-1","0"
"s_008um_00615_00216-1","0"
"s_008um_00624_00148-1","1"
"s_008um_00571_00205-1","2"
"s_008um_00654_00206-1","1"
"s_008um_00530_00138-1","1"
"s_008um_00632_00255-1","0"
"s_008um_00639_00235-1","1"
"s_008um_00624_00184-1","0"
"s_008um_00594_00192-1","2"
"s_008um_00637_00244-1","0"
"s_008um_00543_00211-1","0"
"s_008um_00617_00180-1","0"
"s_008um_00600_00240-1","0"
"s_008um_00577_00272-1","0"
"s_008um_00649_00230-1","1"
"s_008um_00580_00142-1","0"
"s_008um_00538_00247-1","0"
"s_008um_00625_00202-1","0"
"s_008um_00530_00172-1","1"
"s_008um_00587_00210-1","2"
"s_008um_00626_00167-1","0"
"s_008um_00559_00202-1","1"
"s_008um_00523_00159-1","1"
"s_008um_00635_00190-1","0"
"s_008um_00632_00147-1","1"
"s_008um_00524_00233-1","2"
"s_008um_00609_00194-1","0"
"s_008um_00602_00160-1","0"
"s_008um_00572_00271-1","0"
"s_008um_00638_00233-1","1"
"s_008um_00599_00140-1","1"
"s_008um_00627_00208-1","0"
"s_008um_00605_00238-1","0"
"s_008um_00562_00200-1","1"
"s_008um_00589_00191-1","2"
"s_008um_00596_00221-1","1"
"s_008um_00554_00137-1","1"
"s_008um_00521_00253-1","0"
"s_008um_00521_00226-1","0"
"s_008um_00653_00219-1","2"
"s_008um_00546_00178-1","0"
"s_008um_00527_00235-1","0"
"s_008um_00610_00226-1","0"
"s_008um_00622_00171-1","0"
"s_008um_00540_00166-1","1"
"s_008um_00613_00224-1","0"
"s_008um_00580_00158-1","2"
"s_008um_00643_00239-1","1"
"s_008um_00526_00272-1","0"
"s_008um_00575_00262-1","0"
"s_008um_00550_00187-1","0"
"s_008um_00610_00265-1","1"
"s_008um_00558_00210-1","0"
"s_008um_00615_00150-1","1"
"s_008um_00607_00229-1","0"
"s_008um_00605_00254-1","1"
"s_008um_00515_00203-1","0"
"s_008um_00602_00250-1","0"
"s_008um_00566_00136-1","1"
"s_008um_00592_00250-1","0"
"s_008um_00581_00167-1","2"
"s_008um_00547_00150-1","0"
"s_008um_00646_00233-1","1"
"s_008um_00548_00211-1","0"
"s_008um_00604_00240-1","0"
"s_008um_00610_00251-1","2"
"s_008um_00586_00164-1","0"
"s_008um_00531_00246-1","2"
"s_008um_00644_00167-1","1"
"s_008um_00604_00272-1","2"
"s_008um_00632_00173-1","1"
"s_008um_00574_00175-1","0"
"s_008um_00552_00263-1","0"
"s_008um_00631_00200-1","0"
"s_008um_00548_00178-1","0"
"s_008um_00642_00140-1","0"
"s_008um_00621_00177-1","0"
"s_008um_00531_00247-1","0"
"s_008um_00622_00200-1","0"
"s_008um_00514_00191-1","0"
"s_008um_00646_00231-1","1"
"s_008um_00613_00272-1","2"
"s_008um_00597_00240-1","0"
"s_008um_00561_00233-1","0"
"s_008um_00541_00158-1","1"
"s_008um_00574_00229-1","0"
"s_008um_00522_00253-1","0"
"s_008um_00570_00274-1","1"
"s_008um_00523_00154-1","1"
"s_008um_00537_00244-1","0"
"s_008um_00605_00146-1","0"
"s_008um_00631_00260-1","1"
"s_008um_00605_00161-1","0"
"s_008um_00636_00175-1","1"
"s_008um_00610_00204-1","2"
"s_008um_00551_00169-1","0"
"s_008um_00655_00174-1","2"
"s_008um_00586_00180-1","0"
"s_008um_00607_00240-1","0"
"s_008um_00565_00246-1","1"
"s_008um_00552_00210-1","0"
"s_008um_00643_00190-1","1"
"s_008um_00573_00186-1","2"
"s_008um_00555_00276-1","0"
"s_008um_00600_00271-1","0"
"s_008um_00580_00246-1","0"
"s_008um_00604_00143-1","0"
"s_008um_00554_00147-1","0"
"s_008um_00622_00218-1","0"
"s_008um_00613_00252-1","2"
"s_008um_00585_00174-1","2"
"s_008um_00620_00176-1","0"
"s_008um_00545_00189-1","0"
"s_008um_00575_00137-1","0"
"s_008um_00541_00270-1","0"
"s_008um_00598_00258-1","2"
"s_008um_00580_00268-1","0"
"s_008um_00584_00175-1","0"
"s_008um_00528_00157-1","1"
"s_008um_00632_00236-1","0"
"s_008um_00588_00277-1","0"
"s_008um_00608_00209-1","0"
"s_008um_00625_00162-1","1"
"s_008um_00515_00204-1","0"
"s_008um_00575_00234-1","0"
"s_008um_00603_00216-1","0"
"s_008um_00608_00277-1","2"
"s_008um_00653_00192-1","1"
"s_008um_00523_00144-1","1"
"s_008um_00527_00264-1","0"
"s_008um_00548_00196-1","0"
"s_008um_00552_00144-1","2"
"s_008um_00557_00245-1","1"
"s_008um_00537_00235-1","0"
"s_008um_00604_00179-1","1"
"s_008um_00633_00149-1","2"
"s_008um_00599_00178-1","2"
"s_008um_00556_00175-1","0"
"s_008um_00615_00142-1","1"
"s_008um_00633_00199-1","0"
"s_008um_00558_00266-1","1"
"s_008um_00563_00244-1","1"
"s_008um_00537_00166-1","1"
"s_008um_00586_00144-1","0"
"s_008um_00571_00231-1","0"
"s_008um_00560_00255-1","1"
"s_008um_00627_00187-1","0"
"s_008um_00651_00181-1","2"
"s_008um_00558_00136-1","1"
"s_008um_00537_00144-1","2"
"s_008um_00625_00267-1","2"
"s_008um_00564_00264-1","0"
"s_008um_00587_00232-1","0"
"s_008um_00639_00226-1","1"
"s_008um_00638_00178-1","1"
"s_008um_00639_00199-1","0"
"s_008um_00623_00170-1","0"
"s_008um_00622_00253-1","0"
"s_008um_00522_00188-1","0"
"s_008um_00567_00159-1","0"
"s_008um_00639_00179-1","1"
"s_008um_00649_00202-1","1"
"s_008um_00555_00188-1","0"
"s_008um_00543_00235-1","0"
"s_008um_00560_00143-1","0"
"s_008um_00578_00256-1","0"
"s_008um_00654_00191-1","1"
"s_008um_00539_00135-1","1"
"s_008um_00630_00189-1","0"
"s_008um_00567_00250-1","0"
"s_008um_00546_00195-1","0"
"s_008um_00587_00198-1","2"
"s_008um_00516_00143-1","0"
"s_008um_00583_00151-1","0"
"s_008um_00633_00242-1","0"
"s_008um_00557_00252-1","1"
"s_008um_00549_00161-1","0"
"s_008um_00521_00206-1","0"
"s_008um_00623_00185-1","0"
"s_008um_00524_00135-1","0"
"s_008um_00546_00237-1","1"
"s_008um_00608_00172-1","0"
"s_008um_00586_00201-1","2"
"s_008um_00613_00163-1","0"
"s_008um_00643_00196-1","1"
"s_008um_00607_00201-1","1"
"s_008um_00557_00203-1","2"
"s_008um_00626_00215-1","0"
"s_008um_00535_00173-1","1"
"s_008um_00532_00158-1","1"
"s_008um_00591_00150-1","2"
"s_008um_00564_00239-1","1"
"s_008um_00608_00250-1","2"
"s_008um_00622_00271-1","2"
"s_008um_00535_00138-1","1"
"s_008um_00611_00147-1","1"
"s_008um_00549_00241-1","1"
"s_008um_00584_00190-1","1"
"s_008um_00573_00184-1","2"
"s_008um_00644_00268-1","0"
"s_008um_00540_00162-1","2"
"s_008um_00537_00266-1","2"
"s_008um_00643_00270-1","0"
"s_008um_00619_00194-1","2"
"s_008um_00611_00243-1","0"
"s_008um_00556_00253-1","1"
"s_008um_00608_00231-1","1"
"s_008um_00580_00137-1","0"
"s_008um_00591_00266-1","0"
"s_008um_00541_00156-1","0"
"s_008um_00520_00148-1","1"
"s_008um_00613_00193-1","2"
"s_008um_00647_00277-1","1"
"s_008um_00538_00138-1","1"
"s_008um_00627_00277-1","2"
"s_008um_00645_00207-1","1"
"s_008um_00591_00180-1","2"
"s_008um_00595_00199-1","1"
"s_008um_00610_00175-1","0"
"s_008um_00587_00150-1","0"
"s_008um_00575_00221-1","0"
"s_008um_00540_00185-1","1"
"s_008um_00643_00218-1","1"
"s_008um_00537_00187-1","1"
"s_008um_00543_00202-1","0"
"s_008um_00535_00209-1","1"
"s_008um_00627_00137-1","2"
"s_008um_00558_00194-1","1"
"s_008um_00528_00227-1","0"
"s_008um_00598_00196-1","0"
"s_008um_00533_00141-1","1"
"s_008um_00614_00217-1","0"
"s_008um_00640_00225-1","1"
"s_008um_00543_00140-1","1"
"s_008um_00519_00230-1","0"
"s_008um_00544_00264-1","0"
"s_008um_00593_00189-1","1"
"s_008um_00571_00228-1","0"
"s_008um_00633_00195-1","0"
"s_008um_00593_00143-1","0"
"s_008um_00546_00148-1","1"
"s_008um_00536_00268-1","1"
"s_008um_00627_00153-1","1"
"s_008um_00522_00256-1","0"
"s_008um_00519_00181-1","0"
"s_008um_00578_00247-1","2"
"s_008um_00553_00270-1","0"
"s_008um_00527_00135-1","0"
"s_008um_00632_00190-1","0"
"s_008um_00514_00201-1","0"
"s_008um_00581_00238-1","1"
"s_008um_00606_00246-1","0"
"s_008um_00519_00140-1","2"
"s_008um_00552_00175-1","0"
"s_008um_00526_00162-1","1"
"s_008um_00584_00236-1","1"
"s_008um_00580_00199-1","1"
"s_008um_00606_00147-1","0"
"s_008um_00537_00234-1","0"
"s_008um_00542_00242-1","0"
"s_008um_00611_00168-1","0"
"s_008um_00517_00223-1","0"
"s_008um_00607_00207-1","2"
"s_008um_00551_00243-1","2"
"s_008um_00584_00266-1","0"
"s_008um_00547_00276-1","0"
"s_008um_00578_00156-1","0"
"s_008um_00603_00167-1","0"
"s_008um_00574_00156-1","0"
"s_008um_00602_00217-1","0"
"s_008um_00534_00244-1","0"
"s_008um_00525_00162-1","1"
"s_008um_00629_00191-1","0"
"s_008um_00600_00140-1","1"
"s_008um_00632_00196-1","0"
"s_008um_00650_00182-1","1"
"s_008um_00570_00200-1","1"
"s_008um_00632_00172-1","1"
"s_008um_00645_00252-1","1"
"s_008um_00626_00257-1","2"
"s_008um_00522_00205-1","0"
"s_008um_00516_00189-1","0"
"s_008um_00581_00222-1","0"
"s_008um_00532_00164-1","1"
"s_008um_00571_00198-1","2"
"s_008um_00583_00231-1","0"
"s_008um_00545_00217-1","0"
"s_008um_00624_00209-1","0"
"s_008um_00653_00255-1","1"
"s_008um_00548_00144-1","1"
"s_008um_00517_00219-1","0"
"s_008um_00526_00242-1","0"
"s_008um_00628_00193-1","0"
"s_008um_00611_00248-1","1"
"s_008um_00606_00227-1","0"
"s_008um_00558_00254-1","1"
"s_008um_00615_00147-1","1"
"s_008um_00616_00210-1","1"
"s_008um_00566_00235-1","0"
"s_008um_00589_00177-1","0"
"s_008um_00618_00181-1","0"
"s_008um_00522_00146-1","1"
"s_008um_00621_00219-1","0"
"s_008um_00575_00183-1","1"
"s_008um_00548_00216-1","0"
"s_008um_00532_00153-1","2"
"s_008um_00582_00202-1","1"
"s_008um_00551_00221-1","0"
"s_008um_00529_00243-1","0"
"s_008um_00535_00174-1","1"
"s_008um_00563_00191-1","2"
"s_008um_00638_00248-1","0"
"s_008um_00608_00229-1","0"
"s_008um_00600_00210-1","2"
"s_008um_00648_00224-1","1"
"s_008um_00524_00191-1","0"
"s_008um_00525_00237-1","0"
"s_008um_00578_00238-1","1"
"s_008um_00608_00203-1","2"
"s_008um_00516_00228-1","0"
"s_008um_00603_00220-1","0"
"s_008um_00591_00184-1","2"
"s_008um_00528_00208-1","1"
"s_008um_00553_00266-1","0"
"s_008um_00540_00167-1","2"
"s_008um_00556_00157-1","0"
"s_008um_00638_00204-1","0"
"s_008um_00547_00178-1","0"
"s_008um_00642_00142-1","2"
"s_008um_00595_00222-1","0"
"s_008um_00606_00269-1","2"
"s_008um_00539_00181-1","1"
"s_008um_00533_00248-1","0"
"s_008um_00627_00244-1","0"
"s_008um_00568_00221-1","2"
"s_008um_00591_00221-1","0"
"s_008um_00514_00266-1","0"
"s_008um_00576_00248-1","0"
"s_008um_00599_00155-1","0"
"s_008um_00575_00249-1","0"
"s_008um_00560_00243-1","1"
"s_008um_00557_00140-1","1"
"s_008um_00620_00260-1","2"
"s_008um_00517_00136-1","0"
"s_008um_00569_00207-1","2"
"s_008um_00562_00143-1","0"
"s_008um_00547_00260-1","1"
"s_008um_00587_00176-1","0"
"s_008um_00586_00167-1","0"
"s_008um_00550_00247-1","1"
"s_008um_00583_00241-1","0"
"s_008um_00629_00226-1","1"
"s_008um_00621_00194-1","0"
"s_008um_00566_00147-1","0"
"s_008um_00535_00146-1","1"
"s_008um_00598_00188-1","2"
"s_008um_00554_00232-1","0"
"s_008um_00513_00231-1","0"
"s_008um_00636_00216-1","0"
"s_008um_00623_00147-1","1"
"s_008um_00595_00151-1","0"
"s_008um_00547_00183-1","0"
"s_008um_00635_00143-1","1"
"s_008um_00583_00145-1","0"
"s_008um_00539_00253-1","0"
"s_008um_00652_00258-1","1"
"s_008um_00577_00150-1","0"
"s_008um_00526_00175-1","0"
"s_008um_00526_00212-1","1"
"s_008um_00522_00135-1","2"
"s_008um_00539_00150-1","1"
"s_008um_00582_00141-1","0"
"s_008um_00610_00236-1","0"
"s_008um_00552_00267-1","0"
"s_008um_00582_00247-1","0"
"s_008um_00628_00236-1","0"
"s_008um_00549_00212-1","0"
"s_008um_00523_00143-1","2"
"s_008um_00519_00159-1","1"
"s_008um_00590_00217-1","2"
"s_008um_00535_00222-1","0"
"s_008um_00567_00170-1","1"
"s_008um_00594_00215-1","2"
"s_008um_00649_00240-1","1"
"s_008um_00599_00196-1","2"
"s_008um_00642_00197-1","1"
"s_008um_00625_00160-1","1"
"s_008um_00615_00254-1","1"
"s_008um_00540_00214-1","1"
"s_008um_00551_00255-1","1"
"s_008um_00529_00175-1","0"
"s_008um_00644_00198-1","2"
"s_008um_00528_00220-1","0"
"s_008um_00549_00182-1","0"
"s_008um_00544_00175-1","0"
"s_008um_00535_00169-1","1"
"s_008um_00616_00147-1","1"
"s_008um_00622_00234-1","0"
"s_008um_00647_00181-1","2"
"s_008um_00607_00274-1","2"
"s_008um_00531_00268-1","1"
"s_008um_00584_00208-1","0"
"s_008um_00653_00185-1","1"
"s_008um_00524_00253-1","0"
"s_008um_00621_00197-1","2"
"s_008um_00557_00239-1","1"
"s_008um_00604_00241-1","0"
"s_008um_00540_00174-1","2"
"s_008um_00638_00235-1","1"
"s_008um_00653_00175-1","1"
"s_008um_00552_00211-1","0"
"s_008um_00643_00262-1","0"
"s_008um_00594_00216-1","2"
"s_008um_00538_00258-1","1"
"s_008um_00608_00190-1","2"
"s_008um_00646_00234-1","1"
"s_008um_00534_00259-1","0"
"s_008um_00582_00143-1","0"
"s_008um_00612_00241-1","0"
"s_008um_00552_00140-1","2"
"s_008um_00562_00243-1","1"
"s_008um_00570_00238-1","1"
"s_008um_00567_00185-1","0"
"s_008um_00636_00267-1","2"
"s_008um_00622_00223-1","0"
"s_008um_00545_00147-1","1"
"s_008um_00604_00222-1","0"
"s_008um_00550_00207-1","0"
"s_008um_00584_00233-1","0"
"s_008um_00593_00162-1","2"
"s_008um_00537_00159-1","1"
"s_008um_00608_00247-1","0"
"s_008um_00620_00273-1","2"
"s_008um_00559_00235-1","0"
"s_008um_00552_00181-1","0"
"s_008um_00527_00181-1","0"
"s_008um_00604_00218-1","2"
"s_008um_00590_00180-1","2"
"s_008um_00617_00167-1","0"
"s_008um_00628_00165-1","1"
"s_008um_00609_00143-1","2"
"s_008um_00531_00152-1","1"
"s_008um_00645_00261-1","0"
"s_008um_00515_00253-1","2"
"s_008um_00610_00206-1","1"
"s_008um_00572_00238-1","2"
"s_008um_00643_00230-1","1"
"s_008um_00541_00150-1","1"
"s_008um_00523_00220-1","0"
"s_008um_00625_00227-1","2"
"s_008um_00529_00264-1","0"
"s_008um_00558_00207-1","0"
"s_008um_00565_00156-1","0"
"s_008um_00630_00237-1","0"
"s_008um_00561_00216-1","0"
"s_008um_00628_00143-1","2"
"s_008um_00631_00272-1","0"
"s_008um_00582_00216-1","1"
"s_008um_00621_00242-1","0"
"s_008um_00611_00137-1","1"
"s_008um_00592_00237-1","1"
"s_008um_00596_00271-1","0"
"s_008um_00591_00157-1","0"
"s_008um_00556_00198-1","0"
"s_008um_00561_00214-1","2"
"s_008um_00553_00249-1","1"
"s_008um_00594_00223-1","0"
"s_008um_00602_00202-1","2"
"s_008um_00524_00142-1","2"
"s_008um_00562_00173-1","0"
"s_008um_00620_00241-1","0"
"s_008um_00615_00205-1","2"
"s_008um_00627_00189-1","1"
"s_008um_00559_00158-1","0"
"s_008um_00565_00262-1","1"
"s_008um_00530_00246-1","0"
"s_008um_00614_00270-1","2"
"s_008um_00551_00242-1","1"
"s_008um_00622_00149-1","1"
"s_008um_00594_00139-1","0"
"s_008um_00526_00238-1","0"
"s_008um_00627_00213-1","0"
"s_008um_00523_00270-1","0"
"s_008um_00640_00153-1","1"
"s_008um_00544_00138-1","1"
"s_008um_00580_00239-1","1"
"s_008um_00625_00187-1","0"
"s_008um_00555_00167-1","0"
"s_008um_00646_00276-1","1"
"s_008um_00553_00205-1","0"
"s_008um_00531_00212-1","1"
"s_008um_00561_00198-1","1"
"s_008um_00653_00259-1","1"
"s_008um_00546_00274-1","0"
"s_008um_00612_00215-1","0"
"s_008um_00644_00253-1","0"
"s_008um_00584_00199-1","1"
"s_008um_00615_00206-1","2"
"s_008um_00557_00186-1","2"
"s_008um_00558_00159-1","0"
"s_008um_00586_00207-1","1"
"s_008um_00597_00229-1","0"
"s_008um_00573_00145-1","0"
"s_008um_00524_00272-1","0"
"s_008um_00621_00254-1","1"
"s_008um_00522_00213-1","1"
"s_008um_00655_00203-1","1"
"s_008um_00532_00252-1","0"
"s_008um_00583_00143-1","0"
"s_008um_00630_00218-1","0"
"s_008um_00535_00232-1","0"
"s_008um_00577_00163-1","1"
"s_008um_00612_00268-1","2"
"s_008um_00518_00217-1","0"
"s_008um_00586_00240-1","0"
"s_008um_00523_00181-1","0"
"s_008um_00554_00220-1","0"
"s_008um_00535_00273-1","0"
"s_008um_00626_00137-1","1"
"s_008um_00617_00266-1","2"
"s_008um_00551_00271-1","0"
"s_008um_00518_00166-1","1"
"s_008um_00607_00263-1","2"
"s_008um_00576_00199-1","2"
"s_008um_00573_00169-1","2"
"s_008um_00560_00179-1","0"
"s_008um_00574_00239-1","1"
"s_008um_00632_00165-1","1"
"s_008um_00580_00253-1","0"
"s_008um_00560_00235-1","0"
"s_008um_00544_00174-1","0"
"s_008um_00573_00193-1","0"
"s_008um_00573_00203-1","2"
"s_008um_00566_00185-1","1"
"s_008um_00534_00261-1","0"
"s_008um_00606_00238-1","0"
"s_008um_00573_00170-1","2"
"s_008um_00594_00151-1","0"
"s_008um_00576_00167-1","1"
"s_008um_00560_00246-1","1"
"s_008um_00579_00203-1","2"
"s_008um_00573_00256-1","0"
"s_008um_00587_00221-1","0"
"s_008um_00630_00243-1","0"
"s_008um_00558_00139-1","1"
"s_008um_00639_00248-1","0"
"s_008um_00565_00247-1","1"
"s_008um_00599_00137-1","1"
"s_008um_00613_00161-1","0"
"s_008um_00614_00230-1","1"
"s_008um_00543_00165-1","1"
"s_008um_00541_00252-1","1"
"s_008um_00561_00228-1","0"
"s_008um_00588_00227-1","0"
"s_008um_00547_00166-1","0"
"s_008um_00648_00245-1","1"
"s_008um_00628_00140-1","2"
"s_008um_00589_00268-1","0"
"s_008um_00565_00230-1","2"
"s_008um_00564_00274-1","0"
"s_008um_00543_00149-1","1"
"s_008um_00622_00186-1","0"
"s_008um_00561_00274-1","0"
"s_008um_00568_00267-1","0"
"s_008um_00581_00203-1","1"
"s_008um_00576_00232-1","0"
"s_008um_00556_00190-1","0"
"s_008um_00551_00193-1","0"
"s_008um_00537_00191-1","1"
"s_008um_00515_00137-1","0"
"s_008um_00608_00157-1","0"
"s_008um_00578_00193-1","2"
"s_008um_00548_00190-1","0"
"s_008um_00592_00249-1","0"
"s_008um_00608_00215-1","0"
"s_008um_00651_00187-1","2"
"s_008um_00562_00172-1","0"
"s_008um_00526_00243-1","0"
"s_008um_00545_00231-1","0"
"s_008um_00598_00169-1","1"
"s_008um_00531_00162-1","1"
"s_008um_00522_00211-1","1"
"s_008um_00558_00208-1","2"
"s_008um_00554_00156-1","0"
"s_008um_00566_00155-1","0"
"s_008um_00648_00207-1","1"
"s_008um_00562_00273-1","0"
"s_008um_00570_00266-1","0"
"s_008um_00560_00263-1","1"
"s_008um_00598_00192-1","1"
"s_008um_00535_00182-1","2"
"s_008um_00528_00241-1","2"
"s_008um_00616_00162-1","1"
"s_008um_00609_00262-1","1"
"s_008um_00584_00215-1","2"
"s_008um_00519_00146-1","0"
"s_008um_00642_00222-1","1"
"s_008um_00639_00154-1","1"
"s_008um_00643_00260-1","0"
"s_008um_00582_00171-1","1"
"s_008um_00648_00264-1","1"
"s_008um_00527_00239-1","0"
"s_008um_00554_00176-1","0"
"s_008um_00643_00240-1","1"
"s_008um_00641_00258-1","0"
"s_008um_00546_00135-1","1"
"s_008um_00624_00193-1","0"
"s_008um_00516_00223-1","0"
"s_008um_00560_00188-1","1"
"s_008um_00638_00247-1","0"
"s_008um_00547_00233-1","1"
"s_008um_00536_00142-1","1"
"s_008um_00618_00255-1","2"
"s_008um_00590_00221-1","0"
"s_008um_00526_00252-1","0"
"s_008um_00630_00226-1","1"
"s_008um_00617_00265-1","2"
"s_008um_00620_00177-1","0"
"s_008um_00649_00182-1","1"
"s_008um_00636_00190-1","0"
"s_008um_00544_00170-1","1"
"s_008um_00516_00211-1","0"
"s_008um_00600_00212-1","2"
"s_008um_00649_00274-1","1"
"s_008um_00522_00230-1","0"
"s_008um_00559_00205-1","2"
"s_008um_00542_00135-1","1"
"s_008um_00560_00200-1","1"
"s_008um_00625_00204-1","0"
"s_008um_00615_00247-1","2"
"s_008um_00578_00209-1","2"
"s_008um_00593_00140-1","0"
"s_008um_00522_00206-1","0"
"s_008um_00551_00205-1","0"
"s_008um_00634_00198-1","0"
"s_008um_00534_00225-1","0"
"s_008um_00604_00258-1","1"
"s_008um_00566_00179-1","2"
"s_008um_00630_00242-1","0"
"s_008um_00538_00251-1","2"
"s_008um_00581_00268-1","0"
"s_008um_00592_00208-1","1"
"s_008um_00620_00185-1","0"
"s_008um_00583_00197-1","0"
"s_008um_00563_00164-1","0"
"s_008um_00652_00257-1","1"
"s_008um_00592_00199-1","0"
"s_008um_00644_00213-1","1"
"s_008um_00581_00274-1","0"
"s_008um_00532_00200-1","0"
"s_008um_00519_00185-1","0"
"s_008um_00588_00274-1","0"
"s_008um_00522_00160-1","1"
"s_008um_00626_00234-1","0"
"s_008um_00563_00271-1","1"
"s_008um_00641_00231-1","0"
"s_008um_00616_00151-1","1"
"s_008um_00604_00151-1","0"
"s_008um_00536_00230-1","0"
"s_008um_00653_00217-1","1"
"s_008um_00649_00217-1","1"
"s_008um_00626_00154-1","1"
"s_008um_00564_00168-1","0"
"s_008um_00646_00139-1","0"
"s_008um_00531_00146-1","1"
"s_008um_00584_00274-1","0"
"s_008um_00638_00203-1","0"
"s_008um_00632_00268-1","2"
"s_008um_00637_00215-1","0"
"s_008um_00540_00237-1","0"
"s_008um_00620_00186-1","0"
"s_008um_00578_00165-1","0"
"s_008um_00553_00149-1","0"
"s_008um_00555_00258-1","1"
"s_008um_00653_00243-1","1"
"s_008um_00591_00162-1","2"
"s_008um_00566_00173-1","2"
"s_008um_00561_00183-1","1"
"s_008um_00581_00202-1","2"
"s_008um_00600_00255-1","0"
"s_008um_00566_00154-1","0"
"s_008um_00544_00221-1","1"
"s_008um_00554_00203-1","2"
"s_008um_00641_00219-1","1"
"s_008um_00554_00253-1","1"
"s_008um_00627_00230-1","1"
"s_008um_00558_00226-1","0"
"s_008um_00522_00249-1","0"
"s_008um_00573_00201-1","1"
"s_008um_00583_00213-1","2"
"s_008um_00544_00276-1","0"
"s_008um_00597_00212-1","0"
"s_008um_00641_00141-1","0"
"s_008um_00569_00194-1","1"
"s_008um_00644_00270-1","0"
"s_008um_00642_00260-1","0"
"s_008um_00543_00162-1","1"
"s_008um_00609_00240-1","0"
"s_008um_00612_00150-1","0"
"s_008um_00587_00252-1","0"
"s_008um_00647_00259-1","1"
"s_008um_00572_00253-1","0"
"s_008um_00594_00202-1","0"
"s_008um_00602_00229-1","0"
"s_008um_00595_00274-1","0"
"s_008um_00571_00187-1","1"
"s_008um_00603_00250-1","0"
"s_008um_00524_00257-1","0"
"s_008um_00633_00169-1","1"
"s_008um_00624_00247-1","0"
"s_008um_00541_00220-1","1"
"s_008um_00573_00233-1","0"
"s_008um_00548_00192-1","0"
"s_008um_00585_00258-1","0"
"s_008um_00537_00208-1","1"
"s_008um_00616_00218-1","0"
"s_008um_00613_00228-1","0"
"s_008um_00593_00173-1","2"
"s_008um_00526_00191-1","0"
"s_008um_00581_00174-1","0"
"s_008um_00634_00142-1","2"
"s_008um_00554_00185-1","0"
"s_008um_00646_00223-1","1"
"s_008um_00637_00185-1","0"
"s_008um_00593_00240-1","0"
"s_008um_00545_00250-1","1"
"s_008um_00593_00159-1","2"
"s_008um_00525_00266-1","0"
"s_008um_00521_00155-1","1"
"s_008um_00596_00182-1","1"
"s_008um_00644_00239-1","1"
"s_008um_00647_00140-1","0"
"s_008um_00631_00188-1","0"
"s_008um_00619_00224-1","0"
"s_008um_00513_00262-1","0"
"s_008um_00534_00257-1","0"
"s_008um_00650_00257-1","1"
"s_008um_00571_00266-1","0"
"s_008um_00549_00269-1","0"
"s_008um_00622_00248-1","0"
"s_008um_00609_00165-1","0"
"s_008um_00564_00190-1","2"
"s_008um_00593_00211-1","2"
"s_008um_00556_00244-1","1"
"s_008um_00596_00257-1","0"
"s_008um_00567_00207-1","2"
"s_008um_00650_00219-1","1"
"s_008um_00575_00156-1","0"
"s_008um_00575_00195-1","2"
"s_008um_00584_00142-1","0"
"s_008um_00644_00249-1","1"
"s_008um_00649_00141-1","2"
"s_008um_00636_00153-1","2"
"s_008um_00640_00205-1","0"
"s_008um_00549_00176-1","0"
"s_008um_00518_00158-1","2"
"s_008um_00526_00214-1","1"
"s_008um_00629_00217-1","0"
"s_008um_00551_00225-1","0"
"s_008um_00600_00196-1","2"
"s_008um_00643_00213-1","1"
"s_008um_00599_00259-1","2"
"s_008um_00583_00150-1","0"
"s_008um_00581_00168-1","1"
"s_008um_00592_00211-1","2"
"s_008um_00547_00201-1","0"
"s_008um_00639_00182-1","1"
"s_008um_00548_00155-1","0"
"s_008um_00623_00253-1","2"
"s_008um_00558_00227-1","0"
"s_008um_00534_00263-1","0"
"s_008um_00550_00161-1","0"
"s_008um_00515_00229-1","0"
"s_008um_00589_00152-1","0"
"s_008um_00560_00254-1","1"
"s_008um_00532_00179-1","0"
"s_008um_00552_00241-1","1"
"s_008um_00573_00183-1","2"
"s_008um_00556_00156-1","0"
"s_008um_00572_00176-1","1"
"s_008um_00578_00186-1","2"
